n_ben_age_0_64,n_ben_age_75_84,n_ben_male,n_ben_race_white,n_ben_race_asian,n_ben_race_hisp,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,aco1,aco2,aco7,aco36,aco37,aco38,per_capita_exp_total_py,py
2436,2550,4620,7661,296,162,162,803,11489,5998,4548,797,80.28,91.87,74.27,52.6,71.06,54.62,9344,2017
3073,4706,7913,16413,93,20,170,801,8891,3850,4112,894,85.02,94.33,72.05,52.12,75.31,61.26,9906,2017
4785,11114,15709,29220,696,1568,190,797,10649,2827,7288,518,79.88,93.77,71.5,62.15,83.57,66.07,12798,2017
9281,15481,25156,51271,140,141,146,775,9913,3877,4407,1416,82.87,92.76,73.07,46.02,63.32,52.81,9529,2017
1292,3503,4971,11323,74,81,178,840,9876,3429,5072,1373,78.52,91.71,72.87,57.92,87.92,69.29,11979,2017
5372,5322,10111,20382,201,221,200,777,9765,3178,5041,1376,83.22,95.12,71.63,54.66,92.07,67.55,9915,2017
706,1516,2349,5340,29,7,130,810,9000,4013,3963,1020,82.29,91.93,73.81,46.22,65.47,51.94,8976,2017
1369,2645,4006,8755,52,19,155,761,10551,4153,5304,1092,80.26,93.9,75.87,49.99,66.25,54.59,11516,2017
2390,4160,6780,14374,30,13,161,813,8275,2301,4084,1772,83,93.55,73.21,55.71,78.91,61.66,10284,2017
9572,15059,24212,54424,131,113,148,798,9548,3753,3386,1599,78.35,93.11,72.57,48.33,66.82,53.96,8596,2017
5083,13508,19321,42840,339,433,170,812,11844,4413,6491,916,85.66,93.03,74.51,48.96,72.33,58.49,11083,2017
4873,3134,6347,7875,55,284,194,802,9086,350,3165,958,70.48,89.89,69.95,54.15,89.15,67.25,9819,2017
3512,3969,7361,14141,82,38,189,816,9161,4325,3969,823,81.3,91.57,71.18,60.63,87.36,64.63,10764,2017
13453,11337,23021,46634,466,1255,186,839,9438,3634,4172,1346,82.16,93.45,74.53,54.24,84.26,64.14,10907,2017
1557,2989,5099,10689,23,4,163,827,10149,3989,4227,1909,82.7,93.74,74.75,54.4,84.17,65.84,10073,2017
4479,8217,12751,26711,164,73,155,809,8977,3319,4356,1290,78.44,93.74,75.79,46.51,64.29,51.52,9230,2017
1165,2600,3705,8141,15,16,138,743,9600,3979,4879,613,81.87,92.99,72.39,48.92,81.71,56.33,9240,2017
1795,1873,2961,4283,99,58,212,792,11580,3575,4873,2461,78.65,91.73,69.53,61.74,92.04,74.02,12706,2017
2943,3500,6151,13073,32,29,196,847,8571,2806,3342,2403,79.37,91.69,71.63,54.81,88.02,69.66,10989,2017
15155,25472,39438,87280,405,432,167,777,9344,3593,4113,1323,84.37,92.95,72.91,47.22,70.13,55.28,10378,2017
4474,7650,12190,26762,162,257,161,824,9655,4361,3834,1455,83.52,94.38,72.86,50.59,76.11,59.1,10710,2017
3131,5058,7946,17605,23,27,174,792,8839,1662,2854,812,79.93,92.47,73.08,59.43,94.73,74.55,11785,2017
2459,6306,9731,21933,265,201,163,822,10427,3914,5007,1499,83.28,94.03,74.64,51.47,81.08,62.63,10990,2017
1955,2775,4367,9638,13,8,142,846,9729,3170,4098,2180,77.08,90.59,72.5,43.84,67.22,52.3,11229,2017
4871,8425,13651,26974,1188,241,187,842,10222,4385,4593,1231,82.57,92.9,75.64,59.64,92.2,68.63,12076,2017
2594,2100,4010,8840,26,4,175,854,9427,3354,4083,1949,79.86,92.07,70.14,48.62,79.25,59.49,11089,2017
2646,8396,11772,24692,267,290,167,863,11661,3680,6605,1369,84.34,93.42,74.93,59.57,90.64,68.87,12151,2017
706,1766,2637,3768,1368,378,192,832,15993,9311,5999,619,74.92,86.87,67.91,62.97,80.42,59.75,16167,2017
18937,29324,50605,108796,574,495,174,798,9235,3803,4023,1183,77.47,93.18,71.15,57.35,85.48,66.61,10723,2017
1275,2463,3818,8203,29,19,165,827,10993,5098,4313,1087,78.56,93.79,72.55,57.54,82.4,62.44,10727,2017
1790,772,1973,3526,10,22,172,768,9879,557,2836,783,74.6,92.46,68.3,58.71,92.15,69.52,9262,2017
3935,8676,13013,28035,106,32,140,769,9827,3980,4345,1490,83.84,94.58,69.24,47.29,67.97,53.88,9145,2017
5000,6177,10382,20092,160,139,177,807,10366,4073,4298,1959,86.14,94.19,73.85,46.71,69.77,52.05,10632,2017
910,1998,3102,6639,3,5,156,782,9189,4759,3106,1305,83.94,95.21,69.99,61.5,82.01,66.44,9702,2017
1110,2099,3071,6462,15,5,175,841,12822,6429,4662,1677,79.56,92.97,69.73,63.4,90.32,70.09,12505,2017
2238,4034,6244,11668,243,162,199,848,13854,6030,5999,1813,76.77,92.37,71.79,70.57,88.47,68.43,15559,2017
1305,3615,4768,10019,22,7,180,809,10280,4588,3735,1905,78.52,94.64,67.78,50.21,78.01,61.9,10056,2017
1154,1805,2749,5714,24,277,180,776,9978,3191,4292,954,79.88,92.72,72.43,54.58,79.57,62.48,12657,2017
953,1916,2857,6152,146,6,180,878,11376,3992,4941,2402,82.58,94.35,70.61,59.8,83.79,70.14,14068,2017
4173,2560,5589,5688,290,819,208,813,8902,3259,3784,1675,78.41,93.92,71.97,50.54,85.19,66.68,12013,2017
5789,4648,7635,14921,222,420,220,829,15914,9555,2656,3648,77.85,87.57,50.58,70.66,80.05,66.91,25546,2017
815,1517,2494,5301,13,5,167,793,9404,4259,3640,1481,79.24,93.87,72.57,55.76,76.43,57.69,8676,2017
2248,4171,6364,14652,62,28,151,814,8429,3509,3965,947,85.23,94.09,71.02,48.94,75.76,58.74,8610,2017
1030,2077,3658,6924,73,254,174,823,12572,5459,6508,570,79.69,92.95,69.06,59.73,71.6,55.29,12804,2017
5957,5923,10599,15767,46,70,198,802,9432,3776,3970,1622,81.58,93.42,72.74,56.71,83.32,65.9,9947,2017
702,1394,2306,4243,47,376,177,750,10583,5012,4360,1185,75.25,89.27,72.23,64.95,85.42,66.11,9380,2017
3136,8579,12402,24991,306,326,168,838,10869,3642,5900,1319,85.92,94.41,75.11,52.14,81.3,60.16,12242,2017
1502,1682,3410,6612,119,103,196,823,11926,4264,7264,385,78.06,94.28,74.59,55.29,83.58,65.82,11271,2017
1689,3403,5141,10660,40,130,193,827,9807,3706,5171,921,79.89,92.87,74.41,59.74,89.15,71.14,11394,2017
628,2113,2991,6145,41,90,158,782,9299,3170,4904,1219,86.9,94.15,74.97,43.52,68.35,51.78,9681,2017
3608,5581,9521,16721,434,726,189,736,10358,4199,5461,682,80.87,94.31,72.02,54.39,79.3,61.25,12743,2017
3968,3771,6670,10661,30,37,172,762,10182,1088,3213,1278,79.24,92.44,70.15,61.66,104.31,79.65,11920,2017
11346,23426,38319,72679,588,657,189,799,9543,3183,4646,1695,77.05,94.28,72.47,52.55,84.33,65.99,10667,2017
2187,2017,3892,8078,16,9,169,826,10715,3688,4671,2278,82.71,94.24,72.2,56.2,75.45,59.69,10345,2017
5914,10620,17317,37753,254,576,174,813,9874,3886,4359,1626,81.74,95.07,74.57,59.62,89.44,72.5,10170,2017
1120,1637,3478,7846,35,2,161,846,10406,5341,3735,1325,83.6,93.85,73.93,60.59,79.58,62.39,10072,2017
2648,4776,7449,14092,425,690,194,785,10470,4252,4921,1256,78.67,93.1,69.68,59.06,86.11,64.79,13558,2017
2136,3067,5520,9474,196,146,152,808,10735,4312,5631,771,84.33,93.59,72.86,51.31,77.02,59.15,9918,2017
1030,2259,2923,6513,74,171,165,852,10428,3844,5083,1497,85.09,95.3,73.9,49.55,78.32,60.99,11206,2017
1892,1643,3183,3980,81,91,205,728,9088,3202,5207,652,77.92,96.11,71.56,42.24,74.12,55.11,11170,2017
2190,2283,3689,7153,53,27,179,788,11824,3730,4201,1417,79.5,89.96,69.05,70.1,102.52,79.51,12239,2017
1986,7837,10971,23092,117,139,162,839,13342,5519,6053,1754,78.74,91.58,76.87,51.83,82.83,61.24,10339,2017
6167,7573,12691,27507,103,18,186,821,9473,3519,3445,1961,78.68,93.94,72.45,60.49,86.09,67.2,11996,2017
832,3407,4380,9476,62,26,148,856,14128,6322,6277,1468,78.84,91.93,71.75,46.13,65.53,48.05,9334,2017
608,2782,3525,8046,18,9,138,805,9785,4916,3672,1186,84.16,93.64,74.53,47.1,78.89,55.17,8798,2017
2258,4600,8396,15973,51,33,153,799,10315,4295,4230,1759,82.87,93.81,76.07,51.54,73.44,58.19,9648,2017
1062,1631,2691,4795,187,251,189,765,11359,5935,4814,514,78.19,93.19,69.6,52.76,73.93,61.05,14265,2017
3442,5656,9387,19193,62,22,178,813,8673,2318,3452,1105,81.96,92.99,70.93,62.44,88.83,68.56,10334,2017
1424,796,1777,2932,97,191,241,760,12106,6622,4612,840,75.64,91.45,69.3,59.76,88.28,69.35,12887,2017
1170,2222,3522,7079,65,75,168,824,14248,7608,5392,1229,78.77,91.71,71.48,56.55,65.96,55.01,10906,2017
2649,1700,3623,7793,2,2,193,809,10997,4980,3459,1595,83.87,94.41,66.81,60.42,92.17,69.66,9833,2017
563,1408,2119,4513,5,1,145,807,10086,3917,3085,3032,83.43,93.83,73.15,53.21,81.6,62.62,8638,2017
1772,8531,12703,27030,164,191,132,797,9828,4119,4658,1036,79.41,93.68,72.8,43.48,64.23,50.2,8188,2017
7549,12258,20564,44617,192,293,169,810,9126,3547,3758,1555,83.96,92.51,73.53,57.64,82.8,65.2,9818,2017
802,2124,3084,6141,49,16,160,781,9824,3171,5330,1306,78.98,93.9,72.62,45.11,69,58.73,8877,2017
2413,2554,4785,5641,464,384,166,804,9445,3859,4965,587,74.26,90.22,71.85,56.55,78.85,61.05,10095,2017
3531,5475,8339,15148,73,15,167,756,9459,4115,4342,685,81.87,92.73,70.05,57.23,76.96,62.86,9697,2017
1348,1778,2674,5239,19,32,176,817,11154,3570,4715,2784,79.15,93.3,74.58,55.35,81.02,68.48,11382,2017
2846,2739,4695,10636,21,7,205,868,10160,1371,2575,1314,80.45,90.67,75.57,63.64,98.92,73.45,11975,2017
913,1185,1926,2279,225,612,194,850,14221,8275,5464,470,78.14,90.51,70.1,56.63,80.71,62.23,13168,2017
2645,4947,7983,16972,39,13,160,825,9489,4016,3963,1503,82.07,93.6,74.68,53.21,71.6,58.14,9650,2017
799,1739,2620,5330,46,25,153,852,12620,979,5352,870,76.24,89.96,72.81,40.32,67.4,53.67,9472,2017
2523,3409,5495,9380,50,39,176,745,9438,3593,5053,750,79.4,93.81,71.13,54.83,73.21,60.94,9483,2017
3748,3389,5723,12450,48,51,188,816,8255,3202,2694,1510,78.32,92.03,76.32,56.13,83.51,68.86,11736,2017
2769,4259,6668,14686,19,153,150,798,10823,4994,4150,1504,78.9,93.08,70.95,51.42,78.58,57.93,9494,2017
1212,2861,4441,9588,35,26,135,866,8098,3124,2591,1278,81.87,92.31,73.57,44.74,69.47,56.15,10284,2017
1174,3101,4450,10270,10,18,130,821,7807,3760,2389,1121,73.36,92.44,75.5,47.1,71.98,59.53,10064,2017
1448,2775,4094,8189,19,670,155,795,8843,2136,3162,819,76.73,92.28,72.05,48.9,77.1,62.1,11305,2017
1272,3044,4483,10221,9,26,121,802,8059,1992,2788,1045,69.86,89.31,74.6,47.68,70.51,56.86,10244,2017
2670,3921,6505,14385,29,57,167,801,8411,2799,3165,948,78.11,91.79,73.43,56.18,86.11,71.86,9775,2017
858,1518,2265,5301,9,2,164,810,8145,2926,3432,1030,81.63,90.99,69.42,57.06,85.72,66.7,9740,2017
2475,3437,5601,12721,27,8,173,810,9357,3784,3536,1240,79.44,93.78,71.6,57.34,87.19,67.56,10983,2017
2490,3266,5472,11804,14,20,160,832,8662,1521,2815,734,79.93,91.53,71.02,51.74,73.03,59.51,11343,2017
2054,2287,3823,8668,16,45,159,814,8725,2177,3086,901,76.88,90.06,73.52,52,84.99,65.5,9982,2017
2074,2992,4890,11084,19,14,144,832,9094,1365,3104,983,82.53,91.11,74.84,49.6,77.04,59.34,10658,2017
2900,3660,6129,13673,27,20,174,826,9072,3674,3627,1434,77.15,93.12,71.87,58.43,86.38,66.1,10409,2017
1470,3309,4744,9343,19,90,165,770,9312,3043,3588,1226,78.78,93.27,71.59,57.22,85.21,65.45,10686,2017
4460,4520,7429,13773,33,18,162,820,10226,4583,3131,2387,80.06,95.43,71.58,58.16,82.01,64.92,9578,2017
4067,5189,8924,16597,25,21,194,797,13103,5528,4746,2659,83.39,94.98,71.06,56.42,92.95,69.25,10907,2017
2125,2419,4171,6992,23,31,173,775,10790,2586,3936,968,76.29,92.64,70.81,58.47,94.11,69.48,11644,2017
4057,8493,12565,25778,65,295,150,806,9374,3187,3817,1560,80.46,94.15,73.26,42.71,71.37,54.29,10737,2017
2998,3046,5401,11262,75,25,156,851,8236,3326,2551,1846,82.39,93.31,74.19,51.98,77.22,64.14,10041,2017
1624,1815,2927,6624,11,23,181,821,10022,2262,3613,1147,78.67,90.49,70.67,57.68,77.37,60.39,12272,2017
1392,2698,4185,8940,19,23,131,803,7710,1765,2565,941,75.32,91.79,71.63,58.02,74.66,66.27,10172,2017
1190,2187,4280,8304,66,141,137,797,9246,2818,3566,579,80.19,93.02,76.26,54.94,71.86,60.88,10119,2017
1158,5019,6185,13638,116,186,147,848,12627,5644,5913,1040,82.86,93.94,75.04,45.44,61.63,48.86,9342,2017
889,2567,4152,8566,59,40,134,812,8468,2507,3371,1637,85.83,93.62,73.15,46.01,68.34,55.21,10714,2017
1819,3481,5662,12483,40,68,142,820,8945,3989,2624,1262,82.37,92.65,73.58,56.14,77.01,65.78,9478,2017
2509,4867,7434,14564,28,15,152,766,10545,5585,3943,908,83.07,94.65,70.01,52.74,79.44,60.49,10010,2017
1613,2242,3599,8082,20,2,171,811,10167,5032,3631,1444,83.64,93.91,68.33,48.76,76.45,54.76,8812,2017
974,1510,2622,5637,18,10,173,813,9105,3298,3543,1130,88.04,94.02,74.85,55.91,83.3,63.2,9717,2017
2215,2594,4364,6559,131,88,168,791,11879,4976,5217,1632,79.96,92.22,72.71,51.05,78.48,63.43,8957,2017
1262,3201,5289,10461,97,313,145,802,11198,5600,4275,1037,80.57,92.49,72.72,58.15,78.29,63.52,10666,2017
1926,1905,3359,6990,16,27,177,787,10255,4448,3979,1811,79.44,93.64,70.56,66.17,85.89,67.12,10428,2017
1412,2000,3358,6099,107,64,174,811,11202,4805,5282,1106,79.31,92.76,70.56,66.36,91.6,70.65,12057,2017
1218,2530,3170,7456,67,70,234,885,26163,10050,3707,12296,60.98,71.85,44.47,72.94,92.33,67.81,34788,2017
8188,13222,21304,46438,145,63,171,792,10109,3383,4265,2028,84.1,92.53,74.69,54.72,78.54,60.55,9698,2017
1703,3484,5031,11347,87,68,179,851,11191,4025,5218,1941,81.29,93.36,75.38,62.54,87,66.53,12079,2017
1257,2491,3450,6686,69,168,217,804,11714,5430,5490,749,82.22,92.22,71.97,74.03,101.17,85.87,13669,2017
4245,7340,11495,21288,125,50,148,764,10138,3381,5539,1180,82.42,93.75,70.11,44.53,64.46,52.24,9786,2017
893,2979,3751,8017,45,13,165,777,9352,3883,4629,826,82.81,94.23,72.29,61.77,88.5,74.21,9952,2017
6208,8131,14822,29678,93,184,171,814,9203,3585,3985,1489,79.75,93.93,73.95,53.59,77.74,60.95,10321,2017
1071,1668,2784,5726,7,6,162,828,11129,4686,4583,1828,81.13,90.8,71.73,49.03,69.35,56.6,9638,2017
771,2571,3620,7600,296,80,166,827,12391,5353,6349,685,86.12,94.28,72.99,58.65,89.55,66.59,11463,2017
4834,7436,11729,24417,181,595,169,746,10399,4101,4783,1133,81.51,93.02,70.4,49.99,76.5,56.95,10783,2017
5653,13496,20047,40487,932,710,172,824,12131,3662,7936,525,78.96,94.09,73.81,55.23,81.64,63.46,12795,2017
3189,1825,3995,8694,9,7,195,800,11180,509,3029,1194,83.51,92.98,69.89,64.2,98.86,78.85,10541,2017
1072,2355,3388,5436,1379,144,187,840,11732,5903,5191,600,81.84,91.54,73.21,61.47,93.68,63.85,11212,2017
3367,5004,7779,14378,85,15,160,782,11532,5221,3636,1790,77.29,92.05,71.64,54.52,80.72,62.57,9454,2017
7042,13327,21118,41396,369,292,165,791,10312,3654,5304,1259,80.44,93.7,73.29,49.98,80.72,61.47,10635,2017
3820,5373,8794,15820,78,30,160,745,10341,4276,4395,1310,78.96,93.38,71.56,58.01,84.01,65.08,11855,2017
938,1366,2122,3993,15,9,181,803,11593,5545,4432,1180,81.33,92.53,70.93,65.22,95.87,76.72,10813,2017
910,1771,2853,6377,10,4,131,838,9044,4617,3209,1119,82.57,93.22,74.53,49.61,75.52,57.68,9314,2017
2008,2841,4566,6796,17,20,191,774,10403,3829,4235,2259,80.45,92.1,73.8,58.46,87.35,72.85,9695,2017
1299,1395,2241,4953,8,47,134,830,9657,5363,2532,1728,82.61,92.51,77.98,56.72,83.36,64.15,10534,2017
850,1722,2541,5562,15,298,151,793,11544,5499,5208,805,82.64,93.76,70.89,52.55,67.73,52.99,11187,2017
4012,5348,9613,20112,464,411,157,836,10440,5199,3484,756,76.17,90.27,71.56,58.73,77.93,61.38,10040,2017
1899,3735,6194,11696,122,22,159,840,14200,6966,5125,2098,76.58,92.86,73.6,52.03,72.37,59.13,9463,2017
757,2342,3957,7935,14,97,118,797,7751,3494,3118,921,79.82,92.92,72.91,47.52,66.97,48.68,8590,2017
723,1384,2302,4184,83,26,216,807,11671,4643,5945,1080,80.62,91.03,71.54,55.36,78.22,64.28,11003,2017
1798,3917,6652,13549,60,77,124,788,7646,615,2489,748,78.34,92.4,71.63,46.66,79.19,62.85,9824,2017
3374,1932,4305,6407,104,74,219,805,11938,6281,4016,1276,77.44,89.55,69.19,70.63,107.4,77.38,14083,2017
6682,1768,5637,10409,48,72,179,738,8626,426,2960,663,79.67,91.95,67.96,50.82,81.39,66.07,8916,2017
1401,1451,2620,2993,55,28,180,804,10140,5133,3855,1100,80.78,91.85,72.13,66.38,93.23,67.58,10744,2017
1120,1759,2836,6220,9,6,165,863,8721,3371,2737,1391,81.25,93.85,76.55,52.36,89.87,68.28,11707,2017
1160,2726,4117,8028,27,8,154,800,10909,3260,5593,1712,71.67,91.47,71.95,54.19,85.78,60.4,12409,2017
2203,3593,5753,12666,29,17,149,804,9147,4106,3339,1139,85.29,90.75,71.7,50.75,86.02,62.01,9164,2017
3465,5531,9268,19688,250,229,158,789,8804,2941,3305,1862,77.02,93.47,70.09,43.97,68.4,52.28,10873,2017
1223,2088,3215,6589,27,198,153,802,8840,3336,3933,1011,84.31,95.17,72.05,51.05,74.44,57.62,8439,2017
6237,12808,17402,25962,617,281,193,786,10468,3490,5805,1151,72.35,93.41,73.43,58.58,96.36,68.74,13172,2017
1211,1757,2924,6256,64,20,156,783,9200,3521,4076,1598,80.11,94.11,73.84,51.26,80.56,63.38,8599,2017
411,3377,4515,9131,24,18,145,823,12418,4520,6580,1276,71.13,89.62,74.75,50.93,67.7,55.64,9163,2017
956,1719,2416,5636,40,98,181,812,8852,4245,3547,1049,84.16,93.36,74.07,66.37,87.29,75.94,11650,2017
423,1314,2021,4376,11,49,147,815,8850,4818,2918,1095,84.5,91.1,72.56,52.42,76.11,60.74,9347,2017
1299,2706,3987,8400,23,91,166,775,10512,5998,3683,800,81.96,91.83,70.33,64.83,87.08,67.69,11858,2017
2599,16814,22551,49106,437,555,142,807,11432,3952,5937,1493,76.75,91.62,72.7,44.18,61.78,47.38,10446,2017
759,1749,2526,5882,45,15,153,806,10741,4313,5332,1082,83.24,93.55,70.95,40.57,64.51,47.05,9903,2017
1113,3099,4146,9768,144,57,176,837,9674,3950,4695,1013,84.39,94.4,75.71,54.94,89.43,68.37,11117,2017
2098,5262,7538,14588,105,41,143,789,10850,4903,4854,1075,80.41,92.24,72.62,46.34,73.52,55.67,9197,2017
1528,1813,3395,5453,45,30,169,803,13567,8099,4804,617,75.01,91.09,73.87,50.02,74.69,55.19,8767,2017
7572,11864,19121,35386,2266,2041,167,812,9732,3995,4721,985,78.78,94.19,70.96,50.36,72.12,55.88,11561,2017
915,2491,3910,8962,38,17,120,797,8835,4746,3461,597,71.92,87.54,73.11,55.63,85.25,63.58,9007,2017
2482,6479,11539,21819,281,70,138,786,9457,3762,4376,1301,84.21,94.41,73.1,48.67,71.01,57.69,7478,2017
541,2085,2939,6482,141,48,138,791,10331,4399,5230,692,84.28,93.29,74.9,52.48,77.67,62.07,10044,2017
4980,9898,16085,29799,180,182,176,748,9637,3047,5505,1077,81.84,92.56,73.56,51.63,77.71,60.2,9521,2017
2945,3950,6377,10961,614,902,192,792,10527,4209,5466,815,73.9,91.47,68.98,49.02,74.29,57.96,12836,2017
284,2099,2350,5825,30,29,165,831,15092,4332,10202,549,83.79,93.98,75.18,49.24,68.83,58.12,12818,2017
2028,3278,5193,10636,46,63,165,822,11296,3441,4961,2570,83.98,94.35,69.5,58.66,89.28,69.23,9850,2017
1062,1561,2345,2630,155,258,234,823,16297,9423,5916,912,81.68,92.22,69.94,74.09,90.66,77.27,19405,2017
1682,3238,4907,10509,24,28,154,846,8890,4564,2997,1261,80.25,92.57,72.94,61.85,89.57,68.52,10945,2017
1121,2424,3430,5500,558,194,179,809,10598,4525,5460,609,81.27,92.36,74.49,49.13,69.69,53.81,10119,2017
5969,9981,16135,36212,164,195,169,808,8461,3462,3691,1275,83.89,92.39,72.24,55.78,80.48,63.88,10233,2017
1390,2189,3318,6075,182,325,165,766,10693,5457,4494,703,80.2,91.82,72.52,60.44,80.78,64.62,11406,2017
486,2385,3228,6683,160,64,171,806,12715,4853,7704,149,80,92.72,73.68,59.34,78.34,65.29,13989,2017
1239,2026,3078,6180,8,45,172,733,9276,5029,3206,991,84.17,95.09,69.35,60.25,80.77,65.88,11410,2017
3966,8502,14031,26798,153,62,146,750,10469,4092,5244,1119,82.65,93.98,73.82,48.85,73.91,54.02,9188,2017
931,2498,3878,7205,743,111,163,763,10176,3656,5768,748,69.84,91.3,72.51,46.87,71.13,53.64,10178,2017
9039,14510,25055,52880,237,73,170,793,9060,3517,4373,1147,84.99,94.97,71.7,53.39,82.3,66.34,10040,2017
786,2421,3065,6565,10,18,156,724,9679,3624,4012,2031,79.06,92.79,73.12,47.62,65.31,54.56,9999,2017
1011,3411,4588,10414,10,18,134,855,8300,294,2266,520,79.03,90.72,72,51.47,85.34,65.67,12318,2017
5765,12175,19042,40784,124,142,167,805,8997,2982,3677,1939,81.44,92.11,73.78,57.59,80.34,66.6,9861,2017
2021,3470,5383,11410,63,34,146,771,9834,5012,3704,1101,79.06,93.55,68.72,48.49,73.22,56.78,8716,2017
1058,1563,2887,6412,61,67,115,773,8425,4464,2977,965,77.96,92.14,72.34,40.18,59.08,49.35,8333,2017
4832,2503,5980,13460,25,8,178,779,9178,988,3145,891,79.38,93.83,71.01,55.55,86.87,64.6,8903,2017
1433,2268,3639,7910,6,5,164,811,10000,2531,4132,682,87.86,93.72,72.79,56.74,75.52,62.86,10037,2017
1479,3150,4687,10487,18,91,134,831,10954,303,4401,890,81.07,91.78,73.33,43.68,70.05,56.71,9563,2017
9666,9353,17356,35732,310,205,181,806,9546,4075,4318,1086,76.84,91.69,73.05,54.76,81.72,63.13,10750,2017
3893,8072,13951,29207,513,128,156,818,10243,4339,5216,686,82.79,94.9,74.29,54.21,81.49,62.77,10702,2017
1570,3703,5119,7253,1585,408,176,837,12180,6067,5469,640,79.83,91.56,71.9,58.24,88.89,69.61,12703,2017
2214,2607,4122,8423,61,792,173,738,10196,3770,4153,1335,79.09,89.96,68.98,62.62,87.74,69.08,12054,2017
629,1406,2002,4401,96,104,136,795,11078,4877,5770,428,80.52,91.58,75.5,45.82,70.33,52.72,10170,2017
3630,7266,10923,19550,186,65,157,802,9710,4131,4607,962,76.32,92.92,74.7,41.92,66.07,53.18,9346,2017
2043,2651,4460,6642,162,35,166,815,10786,4291,5179,1310,82.61,93.18,71.97,43.86,70.69,55.86,9935,2017
8732,16482,25565,52830,204,116,143,773,9738,4174,4348,1207,81.86,93.93,71.88,48.2,73.01,54.83,8536,2017
2159,1804,3126,7514,4,3,203,844,11056,3786,4306,2290,75.77,94.42,69.44,67.16,92.9,73.63,12231,2017
1150,2241,3573,7297,111,122,172,820,12161,3805,7865,490,83.91,94.16,70.56,51.06,85.35,61.92,11733,2017
1201,2997,4090,9070,123,106,156,829,11246,3802,6943,484,82.33,94.11,75.07,53.04,86.25,63.04,10588,2017
5711,14294,21437,41175,338,98,143,812,10054,3781,5190,1078,81.47,92.98,72.82,48.09,77.3,56.01,11647,2017
2173,4302,7114,14995,82,169,169,814,9791,3814,4784,1181,85.08,93.69,74.72,55.91,81.87,65.48,10868,2017
1238,2800,4866,10350,17,124,123,790,7996,3312,3242,1415,81.79,91.5,74.11,44.84,58.73,47.03,8736,2017
801,1811,2734,6369,20,9,178,853,10738,4755,4567,1413,85.68,94.28,75.34,58.61,85.25,68.5,10495,2017
919,1759,2616,5162,26,174,174,810,11589,5628,4798,1143,77.6,92.13,67.6,53.79,83.53,61.96,12832,2017
2240,1624,2978,6821,18,11,175,813,9527,4125,3311,1998,83.2,93.27,72.62,45.96,70.29,60.9,11171,2017
2010,2136,4031,7520,163,34,176,827,10355,5292,4476,578,82.37,93.26,71.35,58.02,87.69,70.82,9967,2017
1106,1663,2917,6558,17,17,192,834,10460,5151,4241,1060,84.02,93.41,73.43,56.98,87.91,70.09,10255,2017
2282,2592,4119,6970,48,38,198,713,9888,3541,4474,1515,80.33,93.33,68.72,60.6,86.74,70.93,11629,2017
2739,5294,7432,15137,46,2456,168,796,11031,5604,4737,669,80.63,94.17,69.74,55.99,81.77,61.79,12700,2017
2421,2649,4322,7901,271,336,175,813,10316,3698,5856,754,72.26,95.18,72.42,55.17,80.23,60.64,10756,2017
1570,3432,5756,9955,360,1270,136,811,10489,4635,4726,329,77.23,93.62,73.72,46.6,66.7,49.74,9761,2017
4368,10593,15270,34467,252,155,155,819,9313,3872,3347,1950,76.26,93.13,73.97,48.66,76.35,59,9083,2017
6061,8000,13204,28082,213,79,164,788,9182,3448,4108,1615,82.55,93.92,73.56,49.61,70.51,58.95,10589,2017
1676,3407,5338,9865,73,32,167,745,10239,3399,5642,1159,77.48,93.33,72.71,55.87,86.99,67.78,9572,2017
1072,2158,3360,7111,13,17,155,857,10877,4179,4089,2189,80.73,92.71,69.71,60.36,75.41,67.21,10733,2017
935,1928,2993,6681,33,19,107,802,9185,4034,3931,1204,82.28,92.95,74.65,38.56,63.64,45.63,7872,2017
9542,16491,25582,51597,1165,1343,192,832,10749,4063,4681,1656,82.08,93.74,77.2,52.49,88.59,67.24,12271,2017
1382,2266,3752,7464,35,57,183,767,8770,3665,3662,1429,78.2,93.05,72.68,71.02,109,84.62,10533,2017
806,2383,3091,6445,112,31,171,793,11374,4553,5333,1454,78.07,92.68,74.23,50.15,71.34,60.19,10221,2017
2719,6888,9849,22176,25,35,139,859,8738,1505,2315,962,84,93.04,73.15,52.06,83.44,62.48,11711,2017
2319,4243,7046,15319,53,63,154,826,9158,3808,3641,1443,79.96,93.28,74.36,49.94,77.9,54.77,9447,2017
2396,3016,5404,9075,76,25,206,785,9437,3247,4556,1583,82.18,92.79,72.95,50.45,84.15,61.18,11090,2017
677,1982,2195,4464,2,767,177,587,9447,4305,5051,71,78.64,95.17,64.42,50.68,63.98,47.19,4828,2017
1742,3072,5561,10389,406,72,164,824,10103,4139,5132,829,81.74,93.41,73.86,52.46,74.36,61.1,10287,2017
3300,3962,7004,14030,145,366,180,856,12416,3522,7686,1180,75.02,92.7,71.72,60.69,94.47,68.75,12759,2017
8882,14597,23424,48471,529,320,173,798,10077,3570,4698,1755,80.79,94.8,73.84,57.1,86.43,65.83,10836,2017
865,1805,3100,6928,65,31,151,823,10099,4772,5037,286,82.04,93.4,76.51,47.2,61.14,51.79,9479,2017
